Al,B,Ba,Bi,Ca,Ce,Co,Cr,Cs,Cu,Fe,K,La,Li,Mg,Mn,Mo,Na,Nb,Nd,Ni,P,Rb,S,Sb,Si,Sn,Sr,Te,Ti,V,W,Zn,Zr,Ac_source,Fa_source,Stabilizer,Ratio_Ac_Fa,Ratio_Stab_Fa,O_content,LHSV_mlhg,Temperature_K,Pressure_bar,g_cat,Fa_mmolmin,Ac_mmolmin,Y_Acryl_Ac,Y_Acryl_Fa,STY_Acryl_mmolhg,doi,Link_to_excel,Density,Ac_mmolming,Fa_mmolming,MeOH_mmolming,Water_mmolming,STY_Acryl_mmolhg_Ac,STY_Acryl_mmolhg_Fa
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007749624534376078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4816749395464194,0.0,0.2552877179596023,0.0,0.0,0.0,0.0,0.0,0.25528771795960226,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
 + H$_2$O",0.4,0.0,0.0,1.0,633,1,3.0,0.5135648008232154,0.2054259203292862,0.4298688,0.17194752000000002,1.7661238772169172,10.1016/j.fuel.2023.128414,,1.0805991693201102,0.06849064816739056,0.1712266204184764,0.0,0.0,1.7665195643363028,1.7665195643363028
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007749624534376078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4816749395464194,0.0,0.2552877179596023,0.0,0.0,0.0,0.0,0.0,0.25528771795960226,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
 + H$_2$O",2.5,0.0,0.0,1.0,633,1,3.0,0.22980772868652016,0.5745193217163006,0.2516138,0.6290344999999999,2.8911397942092174,10.1016/j.fuel.2023.128414,,1.0636978963103265,0.191626484000536,0.0766505936002144,0.0,0.0,2.892952069200844,2.8929520692008435
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3472222222222222,0.0,0.3263888888888889,0.0,0.0,0.0,0.0,0.0,0.32638888888888895,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
 + H$_2$O",0.4,0.0,0.21,1.0,633,1,2.0,0.3423765338821436,0.13695061355285745,0.39694186,0.158776744,1.6308429381543732,10.1039/D2CC06618A,,1.0805991693201102,0.06849064816739056,0.1712266204184764,0.0,0.0,1.6312083165701758,1.6312083165701758
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3472222222222222,0.0,0.3263888888888889,0.0,0.0,0.0,0.0,0.0,0.32638888888888895,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
 + H$_2$O",2.5,0.0,0.21,1.0,633,1,2.0,0.15320515245768015,0.38301288114420035,0.22883056,0.5720763999999999,2.629351562383224,10.1039/D2CC06618A,,1.0636978963103265,0.191626484000536,0.0766505936002144,0.0,0.0,2.6309997386804214,2.630999738680421
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3472222222222222,0.0,0.3263888888888889,0.0,0.0,0.0,0.0,0.0,0.32638888888888895,0.0,0.0,0.0,0.0,HAc,FORM,"MeOH 
 + H$_2$O",2.5,0.0,0.21,5.0,633,1,2.0,0.7660257622884006,1.915064405721,0.1277268,0.319317,7.338151450099353,10.1039/D2CC06618A,1,1.0636978963103265,0.9581324200026798,0.38325296800107195,0.0,0.0,7.342751278991897,7.342751278991898
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4126431684398502,0.0,0.2475859010639101,0.0,0.0,0.0,0.0,0.0,0.3397709304962398,0.0,0.0,0.0,0.0,HAc,MeOH,None,0.5,0.0,0.21,1.5,653,1,2.0,0.7232939622193159,0.36164698110965793,0.18324248601949428,0.09162124300974714,1.988072756399364,10.1016/j.jcat.2024.115612,1,0.8975130204360922,0.18076069854912033,0.36152139709824066,0.0,0.0,1.9873823866056721,1.9873823866056721
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12129669885609431,0.0,0.0,0.0,0.8353830515524434,0.0,0.0,0.0,0.0,0.04332024959146226,0.0,0.0,0.0,MAc,DMM,None,1.6,0.0,0.0,,643,1,,,,0.07052561249999999,0.11284098,,10.4028/www.scientific.net/AMR.233-235.2859,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12129669885609431,0.0,0.0,0.0,0.8353830515524434,0.0,0.0,0.0,0.0,0.04332024959146226,0.0,0.0,0.0,MAc,DMM,None,1.6,0.0,0.0,,673,1,,,,0.28848661875,0.46157858999999996,,10.4028/www.scientific.net/AMR.233-235.2859,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10808480998906034,0.0,0.0,0.0,0.8378727850164095,0.0,0.0,0.0,0.0,0.05404240499453018,0.0,0.0,0.0,HAc,TRX,None,3.0,0.0,0.0,5.0,623,1,0.2,0.09704875566657417,0.29114626699972246,0.156672,0.470016,13.684340383014156,10.1016/j.apcata.2023.119441,VPO-SiO2,1.224814764103612,1.456864073774398,0.4856213579247994,0.0,0.0,13.69498848998295,13.694988489982949
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007871341978548264,0.0,0.0,0.0,0.0,0.0,0.0,0.10495122638064354,0.0,0.0,0.0,0.8347018184504864,0.0,0.0,0.0,0.0,0.05247561319032176,0.0,0.0,0.0,HAc,TRX,None,3.0,0.0,0.0,5.0,623,1,0.2,0.09704875566657417,0.29114626699972246,0.19847757999999996,0.5954327399999999,17.335801950041628,10.1016/j.apcata.2023.119441,VPO1%Mg-SiO2,1.224814764103612,1.456864073774398,0.4856213579247994,0.0,0.0,17.349291345101037,17.34929134510104
0.0,0.0,0.0,0.0,0.007806814406935144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10409085875913526,0.0,0.0,0.0,0.836056897454362,0.0,0.0,0.0,0.0,0.052045429379567625,0.0,0.0,0.0,HAc,TRX,None,3.0,0.0,0.0,5.0,623,1,0.2,0.09704875566657417,0.29114626699972246,0.20087336,0.60262008,17.545058671107412,10.1016/j.apcata.2023.119441,VPO1%Ca-SiO2,1.224814764103612,1.456864073774398,0.4856213579247994,0.0,0.0,17.558710893741075,17.558710893741075
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10158087092366878,0.0,0.0,0.0,0.8400101282952218,0.0,0.00761856531927516,0.0,0.0,0.0507904354618344,0.0,0.0,0.0,HAc,TRX,None,3.0,0.0,0.0,5.0,623,1,0.2,0.09704875566657417,0.29114626699972246,0.2068854,0.6206562,18.070173572023315,10.1016/j.apcata.2023.119441,VPO1%Sr-SiO2,1.224814764103612,1.456864073774398,0.4856213579247994,0.0,0.0,18.08423439890675,18.08423439890675
0.0,0.0,0.007431213098437053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09908284131249405,0.0,0.0,0.0,0.8439445249328219,0.0,0.0,0.0,0.0,0.04954142065624703,0.0,0.0,0.0,HAc,TRX,None,3.0,0.0,0.0,5.0,623,1,0.2,0.09704875566657417,0.29114626699972246,0.21824,0.65472,19.06192839300583,10.1016/j.apcata.2023.119441,VPO1%Ba-SiO2,1.224814764103612,1.456864073774398,0.4856213579247994,0.0,0.0,19.07676092763148,19.07676092763148
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6250000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.12500000000000003,0.0,0.0,0.0,HAc,TRX,None,3.0,0.0,0.01,2.5,638,1,6.0,1.4557313349986125,4.367194004995837,0.180194,0.540582,7.869421565362199,10.19906/j.cnki.JFCT.2022036,1,1.224814764103612,0.728432036887199,0.2428106789623997,0.0,0.0,7.875544947291116,7.875544947291118
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28887723180840874,0.0,0.0,0.0,0.4703917416845839,0.0,0.0,0.0,0.0,0.24073102650700723,0.0,0.0,0.0,HAc,TRX,None,5.0,0.0,0.0,2.0,623,1,3.0,0.3493755203996669,1.7468776019983345,0.08488,0.4244,2.9654994171523725,10.1039/D3CY00844D,,1.154896201133835,0.5827864242127061,0.11655728484254121,0.0,0.0,2.9680147012304694,2.9680147012304694
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32697384857892436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40054794427197193,0.2724782071491036,0.0,0.0,0.0,HAc,TRX,None,5.0,0.0,0.0,2.0,623,1,3.0,0.3493755203996669,1.7468776019983345,0.09652,0.4826,3.3721725228975847,10.1039/D3CY00844D,,1.154896201133835,0.5827864242127061,0.11655728484254121,0.0,0.0,3.3750327399006235,3.375032739900623
0.5114282662476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26649367295585463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22207806079654552,0.0,0.0,0.0,HAc,TRX,None,5.0,0.0,0.0,2.0,623,1,3.0,0.3493755203996669,1.7468776019983345,0.10296000000000001,0.5148,3.5971703580349708,10.1039/D3CY00844D,1,1.154896201133835,0.5827864242127061,0.11655728484254121,0.0,0.0,3.6002214142164135,3.6002214142164135
0.0,0.0,0.0,0.0,0.0,0.2366739400579309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41635966905931043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34696639088275866,0.0,0.0,0.0,HAc,TRX,None,5.0,0.0,0.0,2.0,623,1,3.0,0.3493755203996669,1.7468776019983345,0.07152,0.3576,2.4987337218984176,10.1039/D3CY00844D,,1.154896201133835,0.5827864242127061,0.11655728484254121,0.0,0.0,2.5008531035815644,2.5008531035815644
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,None,0.5,0.0,0.0,3.5999999999999996,663,1,0.5,0.7548596112311013,0.37742980561555073,0.08256,0.04128,3.739272570194384,10.1016/j.jiec.2014.11.014,,1.6827242183127262,0.7526722312417145,1.505344462483429,0.0,0.0,3.7284371646789563,3.7284371646789563
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02087533004573271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9791246699542674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,None,0.5,0.0,0.0,3.5999999999999996,663,1,0.5,0.7548596112311013,0.37742980561555073,0.468512,0.234256,21.219647170626345,10.1016/j.jiec.2014.11.014,1,1.6827242183127262,0.7526722312417145,1.505344462483429,0.0,0.0,21.15815834421109,21.15815834421109
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02087533004573271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9791246699542674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,None,2.0,0.0,0.0,3.5999999999999996,663,1,0.5,0.18871490280777536,0.37742980561555073,0.3006,0.6012,13.614647948164146,10.1016/j.jiec.2014.11.014,,1.1182874499185165,0.75309778321018,0.37654889160509,0.0,0.0,13.582871617978803,13.582871617978803
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.5,0.7476805242468211,0.37384026212341054,0.296258,0.148129,13.290380205138884,10.1007/s10562-017-2014-8,,1.2324822836367204,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,13.262817586402292,13.262817586402292
0.7313730205613801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2686269794386199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.5,0.7476805242468211,0.37384026212341054,0.07214999999999999,0.036074999999999996,3.2367089894644883,10.1007/s10562-017-2014-8,,1.2324822836367204,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,3.2299964519402855,3.2299964519402855
0.9001908938946541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09980910610534599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.5,0.7476805242468211,0.37384026212341054,0.14438099999999998,0.07219049999999999,6.477051706276816,10.1007/s10562-017-2014-8,,1.2324822836367204,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,6.463619095323498,6.463619095323498
0.9387955087801285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061204491219871496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.5,0.7476805242468211,0.37384026212341054,0.152447,0.0762235,6.838899172791308,10.1007/s10562-017-2014-8,,1.2324822836367204,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,6.824716134566054,6.824716134566054
0.9710395984715279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028960401528472148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.5,0.7476805242468211,0.37384026212341054,0.246784,0.123392,11.070935429743649,10.1007/s10562-017-2014-8,,1.2324822836367204,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,11.047975667299122,11.047975667299122
0.9811818522618379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01881814773816214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.5,0.7476805242468211,0.37384026212341054,0.26828399999999997,0.13414199999999998,12.035443306022048,10.1007/s10562-017-2014-8,,1.2324822836367204,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,12.01048327252041,12.01048327252041
0.9050792529128784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09492074708712155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.5,0.7476805242468211,0.37384026212341054,0.27915199999999996,0.13957599999999998,12.522990822272915,10.1007/s10562-017-2014-8,,1.2324822836367204,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,12.497019675010876,12.497019675010876
0.9402021767919583,0.0,0.0,0.0,0.059797823208041605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.5,0.7476805242468211,0.37384026212341054,0.293664,0.146832,13.174011208345107,10.1007/s10562-017-2014-8,,1.2324822836367204,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,13.146689924637451,13.146689924637451
0.9717308401936157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02826915980638432,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.5,0.7476805242468211,0.37384026212341054,0.323792,0.161896,14.525578338415603,10.1007/s10562-017-2014-8,,1.2324822836367204,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,14.495454070223829,14.495454070223829
0.9817767030089496,0.0,0.018223296991050308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.5,0.7476805242468211,0.37384026212341054,0.36058399999999996,0.18029199999999998,16.176098049300943,10.1007/s10562-017-2014-8,,1.2324822836367204,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,16.142550805633206,16.142550805633206
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.5,0.7476805242468211,0.37384026212341054,0.3347074067112566,0.1673537033556283,15.015252559149978,10.1007/s10562-017-2014-8,gamma-Alumina,1.2324822836367204,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,14.984112766673501,14.984112766673501
0.9963014203494563,0.0,0.003698579650543591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.5,0.7476805242468211,0.37384026212341054,0.3451327193793119,0.17256635968965595,15.482940753615294,10.1007/s10562-017-2014-8,1Ba-gamma-Alumina,1.2324822836367204,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,15.450831033176435,15.450831033176435
0.9817767030089496,0.0,0.018223296991050308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.5,0.7476805242468211,0.37384026212341054,0.39915969452104033,0.19957984726052017,17.906635779461542,10.1007/s10562-017-2014-8,5Ba-gamma-Alumina,1.2324822836367204,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,17.869499612758542,17.869499612758542
0.9642056962458,0.0,0.035794303754199966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.5,0.7476805242468211,0.37384026212341054,0.40009522743580717,0.20004761371790358,17.948604563871324,10.1007/s10562-017-2014-8,10Ba-gamma-Alumina,1.2324822836367204,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,17.911381359056115,17.911381359056115
0.9817767030089496,0.0,0.018223296991050308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,683,1,0.5,0.7476805242468211,0.37384026212341054,0.39727999999999997,0.19863999999999998,17.822311120366624,10.1007/s10562-017-2014-8,,1.2324822836367204,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,17.785349832665787,17.785349832665787
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.5,0.7476805242468211,0.37384026212341054,0.29734799999999995,0.14867399999999997,13.339278511424624,10.1039/C7RA10008F,Alumina,1.2324822836367204,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,13.311614483597229,13.311614483597229
0.9817767030089496,0.0,0.018223296991050308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.5,0.7476805242468211,0.37384026212341054,0.361566,0.180783,16.220151385789567,10.1039/C7RA10008F,5Ba-Alumina,1.2324822836367204,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,16.18651278090425,16.18651278090425
0.947606204785719,0.0,0.01758903959265652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034804755621624515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.5,0.7476805242468211,0.37384026212341054,0.26440800000000003,0.13220400000000002,11.86156272330321,10.1039/C7RA10008F,,1.2324822836367204,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,11.836963296807031,11.836963296807031
0.9799315353958357,0.0,0.018189047820837786,0.0,0.0,0.0,0.0,0.0,0.0018794167833265092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.5,0.7476805242468211,0.37384026212341054,0.32457600000000003,0.16228800000000002,14.560749230276173,10.1039/C7RA10008F,,1.2324822836367204,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,14.530552021967711,14.530552021967711
0.9800263207821776,0.0,0.01819080718448985,0.0,0.0,0.0017828720333326938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.5,0.7476805242468211,0.37384026212341054,0.34559999999999996,0.17279999999999998,15.50390335078208,10.1039/C7RA10008F,,1.2324822836367204,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,15.471750156487357,15.471750156487357
0.979090760413139,0.0,0.018173441734275163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027357978525857293,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.5,0.7476805242468211,0.37384026212341054,0.370328,0.185164,16.613221990996607,10.1039/C7RA10008F,,1.2324822836367204,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,16.578768205878617,16.578768205878617
0.9800110940267143,0.0,0.01819052455231273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017983814209731625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.5,0.7476805242468211,0.37384026212341054,0.37762,0.18881,16.940347173965076,10.1039/C7RA10008F,5Ba-0.5La-Alumina,1.2324822836367204,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,16.90521497133321,16.90521497133321
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.5,0.7476805242468211,0.37384026212341054,0.103992,0.051996,4.665167584648525,10.1007/s10562-018-2535-9,TiO2,1.2324822836367204,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,4.655492599170814,4.655492599170814
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.5,0.7476805242468211,0.37384026212341054,0.28960092,0.14480046,12.991738061277701,10.1007/s10562-018-2535-9,Al2O3,1.2324822836367204,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,12.964794789724776,12.964794789724776
