Al,B,Ba,Bi,Ca,Ce,Co,Cr,Cs,Cu,Fe,K,La,Li,Mg,Mn,Mo,Na,Nb,Nd,Ni,P,Rb,S,Sb,Si,Sn,Sr,Te,Ti,V,W,Zn,Zr,Ac_source,Fa_source,Stabilizer,Ratio_Ac_Fa,Ratio_Stab_Fa,O_content,LHSV_mlhg,Temperature_K,Pressure_bar,Y_Acryl_Ac,Y_Acryl_Fa,doi,Link_to_excel,Year,SSA_m2g,Ac_mmolming,Fa_mmolming,MeOH_mmolming,Water_mmolming,STY_Acryl_mmolhg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007871341978548264,0.0,0.0,0.0,0.0,0.0,0.0,0.10495122638064354,0.0,0.0,0.0,0.8347018184504864,0.0,0.0,0.0,0.0,0.05247561319032176,0.0,0.0,0.0,HAc,TRX,None,3.0,0.0,0.0,5.0,623,1,0.19847757999999996,0.5954327399999999,10.1016/j.apcata.2023.119441,VPO1%Mg-SiO2,2022,223.8,1.456864073774398,0.4856213579247994,0.0,0.0,17.349291345101037
0.0,0.0,0.0,0.0,0.007806814406935144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10409085875913526,0.0,0.0,0.0,0.836056897454362,0.0,0.0,0.0,0.0,0.052045429379567625,0.0,0.0,0.0,HAc,TRX,None,3.0,0.0,0.0,5.0,623,1,0.20087336,0.60262008,10.1016/j.apcata.2023.119441,VPO1%Ca-SiO2,2022,223.1,1.456864073774398,0.4856213579247994,0.0,0.0,17.558710893741075
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10158087092366878,0.0,0.0,0.0,0.8400101282952218,0.0,0.00761856531927516,0.0,0.0,0.0507904354618344,0.0,0.0,0.0,HAc,TRX,None,3.0,0.0,0.0,5.0,623,1,0.2068854,0.6206562,10.1016/j.apcata.2023.119441,VPO1%Sr-SiO2,2022,222.5,1.456864073774398,0.4856213579247994,0.0,0.0,18.08423439890675
0.0,0.0,0.007431213098437053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09908284131249405,0.0,0.0,0.0,0.8439445249328219,0.0,0.0,0.0,0.0,0.04954142065624703,0.0,0.0,0.0,HAc,TRX,None,3.0,0.0,0.0,5.0,623,1,0.21824,0.65472,10.1016/j.apcata.2023.119441,VPO1%Ba-SiO2,2022,221.2,1.456864073774398,0.4856213579247994,0.0,0.0,19.07676092763148
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6250000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.12500000000000003,0.0,0.0,0.0,HAc,TRX,None,3.0,0.0,0.01,2.5,638,1,0.180194,0.540582,10.19906/j.cnki.JFCT.2022036,1,2022,20.861455573462493,0.728432036887199,0.2428106789623997,0.0,0.0,7.875544947291116
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28887723180840874,0.0,0.0,0.0,0.4703917416845839,0.0,0.0,0.0,0.0,0.24073102650700723,0.0,0.0,0.0,HAc,TRX,None,5.0,0.0,0.0,2.0,623,1,0.08488,0.4244,10.1039/D3CY00844D,,2023,140.12060647934757,0.5827864242127061,0.11655728484254121,0.0,0.0,2.9680147012304694
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32697384857892436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40054794427197193,0.2724782071491036,0.0,0.0,0.0,HAc,TRX,None,5.0,0.0,0.0,2.0,623,1,0.09652,0.4826,10.1039/D3CY00844D,,2023,11.947626001913802,0.5827864242127061,0.11655728484254121,0.0,0.0,3.3750327399006235
0.5114282662476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26649367295585463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22207806079654552,0.0,0.0,0.0,HAc,TRX,None,5.0,0.0,0.0,2.0,623,1,0.10296000000000001,0.5148,10.1039/D3CY00844D,1,2023,28.3,0.5827864242127061,0.11655728484254121,0.0,0.0,3.6002214142164135
0.0,0.0,0.0,0.0,0.0,0.2366739400579309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41635966905931043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34696639088275866,0.0,0.0,0.0,HAc,TRX,None,5.0,0.0,0.0,2.0,623,1,0.07152,0.3576,10.1039/D3CY00844D,,2023,57.22577411894109,0.5827864242127061,0.11655728484254121,0.0,0.0,2.5008531035815644
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,None,0.5,0.0,0.0,3.5999999999999996,663,1,0.08256,0.04128,10.1016/j.jiec.2014.11.014,,2015,860.8,0.7526722312417145,1.505344462483429,0.0,0.0,3.7284371646789563
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02087533004573271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9791246699542674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,None,0.5,0.0,0.0,3.5999999999999996,663,1,0.468512,0.234256,10.1016/j.jiec.2014.11.014,1,2015,439.3,0.7526722312417145,1.505344462483429,0.0,0.0,21.15815834421109
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02087533004573271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9791246699542674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,None,2.0,0.0,0.0,3.5999999999999996,663,1,0.3006,0.6012,10.1016/j.jiec.2014.11.014,,2015,439.3,0.75309778321018,0.37654889160509,0.0,0.0,13.582871617978803
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.296258,0.148129,10.1007/s10562-017-2014-8,,2017,244.0,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,13.262817586402292
0.7313730205613801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2686269794386199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.07214999999999999,0.036074999999999996,10.1007/s10562-017-2014-8,,2017,222.57769587288968,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,3.2299964519402855
0.9001908938946541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09980910610534599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.14438099999999998,0.07219049999999999,10.1007/s10562-017-2014-8,,2017,227.05208568189863,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,6.463619095323498
0.9387955087801285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061204491219871496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.152447,0.0762235,10.1007/s10562-017-2014-8,,2017,228.1310664541112,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,6.824716134566054
0.9710395984715279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028960401528472148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.246784,0.123392,10.1007/s10562-017-2014-8,,2017,229.8129090250407,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,11.047975667299122
0.9811818522618379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01881814773816214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.26828399999999997,0.13414199999999998,10.1007/s10562-017-2014-8,,2017,230.7152315300785,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,12.01048327252041
0.9050792529128784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09492074708712155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.27915199999999996,0.13957599999999998,10.1007/s10562-017-2014-8,,2017,227.17886052904018,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,12.497019675010876
0.9402021767919583,0.0,0.0,0.0,0.059797823208041605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.293664,0.146832,10.1007/s10562-017-2014-8,,2017,228.1767970314144,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,13.146689924637451
0.9717308401936157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02826915980638432,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.323792,0.161896,10.1007/s10562-017-2014-8,,2017,229.8655596793825,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,14.495454070223829
0.9817767030089496,0.0,0.018223296991050308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.36058399999999996,0.18029199999999998,10.1007/s10562-017-2014-8,,2017,233.0,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,16.142550805633206
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.3347074067112566,0.1673537033556283,10.1007/s10562-017-2014-8,gamma-Alumina,2017,244.0,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,14.984112766673501
0.9963014203494563,0.0,0.003698579650543591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.3451327193793119,0.17256635968965595,10.1007/s10562-017-2014-8,1Ba-gamma-Alumina,2017,235.0,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,15.450831033176435
0.9817767030089496,0.0,0.018223296991050308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.39915969452104033,0.19957984726052017,10.1007/s10562-017-2014-8,5Ba-gamma-Alumina,2017,231.0,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,17.869499612758542
0.9642056962458,0.0,0.035794303754199966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.40009522743580717,0.20004761371790358,10.1007/s10562-017-2014-8,10Ba-gamma-Alumina,2017,219.0,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,17.911381359056115
0.9817767030089496,0.0,0.018223296991050308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,683,1,0.39727999999999997,0.19863999999999998,10.1007/s10562-017-2014-8,,2017,235.0,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,17.785349832665787
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.29734799999999995,0.14867399999999997,10.1039/C7RA10008F,Alumina,2017,307.7,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,13.311614483597229
0.9817767030089496,0.0,0.018223296991050308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.361566,0.180783,10.1039/C7RA10008F,5Ba-Alumina,2017,272.3,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,16.18651278090425
0.947606204785719,0.0,0.01758903959265652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034804755621624515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.26440800000000003,0.13220400000000002,10.1039/C7RA10008F,,2017,281.06273945032154,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,11.836963296807031
0.9799315353958357,0.0,0.018189047820837786,0.0,0.0,0.0,0.0,0.0,0.0018794167833265092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.32457600000000003,0.16228800000000002,10.1039/C7RA10008F,,2017,282.42725688268933,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,14.530552021967711
0.9800263207821776,0.0,0.01819080718448985,0.0,0.0,0.0017828720333326938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.34559999999999996,0.17279999999999998,10.1039/C7RA10008F,,2017,282.3015438681966,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,15.471750156487357
0.979090760413139,0.0,0.018173441734275163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027357978525857293,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.370328,0.185164,10.1039/C7RA10008F,,2017,282.9414668075663,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,16.578768205878617
0.9800110940267143,0.0,0.01819052455231273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017983814209731625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.37762,0.18881,10.1039/C7RA10008F,5Ba-0.5La-Alumina,2017,292.6,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,16.90521497133321
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.103992,0.051996,10.1007/s10562-018-2535-9,TiO2,2018,48.0,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,4.655492599170814
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.28960092,0.14480046,10.1007/s10562-018-2535-9,Al2O3,2018,357.0,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,12.964794789724776
0.986842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013157894736842106,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.26691808,0.13345904,10.1007/s10562-018-2535-9,Ti-Al2O3,2018,281.0,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,11.949334045165813
0.986842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013157894736842106,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.332175,0.1660875,10.1007/s10562-018-2535-9,gamma-TiAl2O3,2018,320.0,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,14.870742500668946
0.0,0.0,0.02677965238382051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9732203476161795,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.20468523,0.102342615,10.1007/s10562-018-2535-9,Ba-TiO2,2018,45.0,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,9.163306537277634
0.9827386228095196,0.0,0.017261377190480306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.36957286,0.18478643,10.1007/s10562-018-2535-9,Ba-Al2O3,2018,319.0,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,16.54496225271551
0.9696830661945773,0.0,0.01738782625616167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01292910754926103,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.38134003,0.190670015,10.1007/s10562-018-2535-9,Ba-Ti-Al2O3,2018,247.0,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,17.071752513968153
0.9696830661945773,0.0,0.01738782625616167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01292910754926103,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.451,0.2255,10.1007/s10562-018-2535-9,Ba-gamma-TiAl2O3,2018,310.0,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,20.19027581185127
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,3.0,3.0,0.0,7.199999999999999,663,1,0.0,0.0,10.1007/s11144-018-1419-8,SBA15,2018,857.0,0.9981460601120156,0.3327153533706719,0.9981460601120156,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,3.0,3.0,0.0,7.199999999999999,663,1,0.0532799,0.1598397,10.1007/s11144-018-1419-8,Ce-SBA15(10),2018,869.0,0.9981460601120156,0.3327153533706719,0.9981460601120156,0.0,3.1908673360897306
0.0,0.0,0.0,0.0,0.0,0.08732403502144379,0.0,0.0,0.039475076606955824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8732008883716004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,3.0,3.0,0.0,7.199999999999999,663,1,0.17330040000000002,0.5199012000000001,10.1007/s11144-018-1419-8,10Cs-Ce-SBA15imp,2018,285.0,0.9981460601120156,0.3327153533706719,0.9981460601120156,0.0,10.378746688550182
0.0,0.0,0.0,0.0,0.0,0.08634404710204156,0.0,0.0,0.050215481877542996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8634404710204153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,3.0,3.0,0.0,7.199999999999999,663,1,0.22425,0.67275,10.1007/s11144-018-1419-8,10Cs-Ce-SBA15(10),2018,372.0,0.9981460601120156,0.3327153533706719,0.9981460601120156,0.0,13.430055238807169
0.9650828723177752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03491712768222483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,5.0,0.75,0.0,2.0,623,1,0.06232,0.3116,10.1039/C6CY00620E,,2016,178.0,0.38874748200782955,0.0777494964015659,0.05831212230117443,0.0,1.453604584723676
0.9327519273163695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03374737970815722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03350069297547347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,5.0,0.75,0.0,2.0,623,1,0.08868000000000001,0.4434,10.1039/C6CY00620E,,2016,169.0,0.38874748200782955,0.0777494964015659,0.05831212230117443,0.0,2.0684476022672595
0.9327519273163695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03374737970815722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03350069297547347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,5.0,0.75,0.0,3.4,653,1,0.09419999999999999,0.471,10.1039/C6CY00620E,1,2016,169.0,0.6608707194133101,0.13217414388266202,0.09913060791199652,0.0,3.735241306124028
0.9327519273163695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03374737970815722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03350069297547347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.0,,623,1,0.08020000000000001,0.401,10.1021/acs.iecr.7b02522,,2017,142.0,,,,,
0.8709800370912081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12901996290879195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.21,1.2,623,1,0.06871097200000001,0.3435548600000001,10.1002/cjce.22889,,2017,205.52794200665977,0.2510609837849648,0.050212196756992955,0.0,0.0,1.0350386536284701
0.9630588681995123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03694113180048778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,None,5.0,0.0,0.21,1.2,623,1,0.040294268,0.20147134,10.1002/cjce.22889,,2017,220.0,0.2510609837849648,0.050212196756992955,0.0,0.0,0.6069791138985016
